Codigo;descricao;TotTam;codigo2;cabecalho;corpo;Peso;EstMinGrade;Deposito;EstMaxGrade;Desc_Local;DescCol;Local;cor;Descor;Faixa;PrecoIten_Valor;qual;qtde;Minimo;CodSped;Dt_Entrada;preco;preco_com;Custo;DescDep;Desc_Malha;Desc_Fio;Desc_Gramatura;Col;Uni_Venda;Desc_Composicao;Ordem;Combinacoes;Grupo;DescGrupo;CodCre;Nome;Marca;Ciclo_Padrao;SalPed;Preco_Medio;Cli_Prod;DescMarca;Custo_Tot_Mat;CodFis;Qtde_Compra;NCM;Lote;descricao2;Barra;Dias;LInha;Desc_Linha;Etiqueta;Desc_etiqueta;Calibre;Calibre_Obs;Cubagem;Desc_Sped;Gramatura;Fio;Malha;Composicao;Unidade;Largura;Sexo;Enderecamento;Rendimento;Ativo;Ciclo;Gramatura_Prod;TotPed;Qualidade;Dt_Fab;Dt_Val;Pantone;Nome_Prod;Tam1;Tam2;Tam3;Tam4;Tam5;Tam6;Tam7;Tam8;Tam9;Tam10;Tam11;Tam12;Tam13;Tam14;Tam15;Tam16;Tam17;Qtd1;Qtd2;Qtd3;Qtd4;Qtd5;Qtd6;Qtd7;Qtd8;Qtd9;Qtd10;Qtd11;Qtd12;Qtd13;Qtd14;Qtd15;Qtd16;Qtd17
"01.590.0043";"PANTUFA FECHADA";"  2       8      18       5                                     ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  2       6      10       5                                                                                                                                                                                                                               ";0;"  0       0       0       0                                                                                                                                                                                                                               ";"0001";"  0       0       0       0                                                                                                                                                                                                                               ";"";"COLECAO ACONCHEGO ALTO VERAO / INVERNO 2025";"";"263";"CORACOES BC";"03";0;"1";23;0;"";19/03/2025;39,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"034";"PAR";"";636;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"185";0;"64041900";"000000";"17 X 33";"1234568032732";371;"0";"KIT";"590.";"PANTUFA FECHADA";"";"";"0";"";"";"";"";"";"UN";0;"M";"000000";0;"S";0;0;;"PRIMEIRA";18/02/2025;18/02/2025;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";2;6;10;5;;;;;;;;;;;;;
"01.601.0004";"CJ. ML RAGLAN - CALCA C/BOLSO (FOREVER)";"  1       1       1                                           ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  1                                                                                                                                                                                                                                                       ";0;"  0                                                                                                                                                                                                                                                       ";"0001";"  0                                                                                                                                                                                                                                                       ";"";"COLECAO SWEET INVERNO/VERAO 2020";"";"0";"UNICA";"03";0;"1";1;0;"04";16/01/2024;105,5;0;0,0001;"COMPOSE - COLECAO ATUAL";"";"";"";"025";"CJ";"";637;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0,0001;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"32 X 32";"1234567954141";799;"0";"KIT";"601.";"PJ ML - CALCA MOLETON RAGLAN VIRADO";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"CJ";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";16/01/2024;16/01/2024;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;;;;;;;;;;;;;
"01.601.0005";"PJ ML RAGLAN - CALCA FLEECE C/BOLSO (NEW DAY)";"  4       6       6                                           ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  4       2                                                                                                                                                                                                                                               ";0;"  0       0                                                                                                                                                                                                                                               ";"0001";"  0       0                                                                                                                                                                                                                                               ";"";"COLECAO DOCE FRUTO ALTO VERAO/INVERNO 2021";"";"0";"UNICA";"03";0;"1";6;0;"04";16/01/2024;136,9;0;32,0559;"COMPOSE - COLECAO ATUAL";"";"";"";"027";"CJ";"";638;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";35,2032;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"32 X 32";"1234567982304";799;"04.14";"CALCA FLEECE C/ BOLSO";"601.";"PJ ML - CALCA MOLETON RAGLAN VIRADO";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"CJ";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";16/01/2024;16/01/2024;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";4;2;0;0;;;;;;;;;;;;;
"01.601.0008";"PJ ML RAGLAN - CALCA C/BOLSO (GOOD VIBES)";"  7      13      17                                             ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  7       6       4                                                                                                                                                                                                                                       ";0;"  0       0       0                                                                                                                                                                                                                                       ";"0001";"  0       0       0                                                                                                                                                                                                                                       ";"";"COLECAO SONHOS VERAO/ INVERNO 2023";"";"26";"MESCLA";"03";0;"1";17;0;"04";17/01/2024;178,4;0;0,0001;"COMPOSE - COLECAO ATUAL";"";"";"";"030";"PC";"";639;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"32 X 32";"1234568001691";798;"04.1";"CALCA C/BOLSO";"601.";"PJ ML - CALCA MOLETON RAGLAN VIRADO";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"PC";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";17/01/2024;17/01/2024;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";7;6;4;0;;;;;;;;;;;;;
"01.602.0001";"PJ ML C/BOLSO/PUNHO - CALCA LEGGING";"  8      14      14                                             ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  8       6                                                                                                                                                                                                                                               ";0;"  0       0                                                                                                                                                                                                                                               ";"0001";"  0       0                                                                                                                                                                                                                                               ";"";"COLECAO LOVE LOVE PRIMAVERA/VERAO/INVERNO 2022";"";"0";"UNICA";"03";0;"1";14;0;"04";16/01/2024;209,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"028";"CJ";"";640;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"29 X 29";"1234567986333";799;"04.15";"LEGGING CANELADO C/PUNHO ";"602.";"PJ ML VISCOWINTER - CALCA LEGGING";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"CJ";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";16/01/2024;16/01/2024;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";8;6;0;0;;;;;;;;;;;;;
"01.604.0003";"PJ ML - CALCA C/BOLSO BARRA ELAST.";"  7      11      11       4                                      ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  7       4               4                                                                                                                                                                                                                               ";0;"  0       0               0                                                                                                                                                                                                                               ";"0001";"  0       0               0                                                                                                                                                                                                                               ";"";"COLECAO SONHOS VERAO/ INVERNO 2023";"";"188";"GATOS";"03";0;"1";15;0;"04";30/06/2025;124,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"030";"PC";"";641;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"29 X 29";"1234568007365";268;"04.2";"CALCA C/ BOLSO BARRA ELASTICO";"604.";"PJ ML - CALCA LEGGING VISCOW.";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"PC";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";30/12/1899;30/12/1899;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";7;4;0;4;;;;;;;;;;;;;
"01.604.0004";"PJ ML - CALCA C/BOLSO BARRA ELAST.";"  2       2       2                                           ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  2                                                                                                                                                                                                                                                       ";0;"  0                                                                                                                                                                                                                                                       ";"0001";"  0                                                                                                                                                                                                                                                       ";"";"COLECAO SONHOS VERAO/ INVERNO 2023";"";"184";"POA";"03";0;"1";2;0;"04";16/01/2024;124,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"030";"PC";"";642;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"29 X 29";"1234568007433";799;"04.2";"CALCA C/ BOLSO BARRA ELASTICO";"604.";"PJ ML - CALCA LEGGING VISCOW.";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"PC";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";16/01/2024;16/01/2024;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;;;;;;;;;;;;;
"01.604.0005";"PJ ML - CALCA C/BOLSO";"  2       6      11       5                                     ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  2       4       5       5                                                                                                                                                                                                                               ";0;"  0       0       0       0                                                                                                                                                                                                                               ";"0001";"  0       0       0       0                                                                                                                                                                                                                               ";"";"COLECAO NATUREZA ALTO VERAO / INVERNO 2024";"";"190";"XICARAS";"03";0;"1";16;0;"04";30/06/2025;127,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"032";"CJ";"";643;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"29 X 29";"1234568021972";268;"04.1";"CALCA C/BOLSO";"604.";"PJ ML - CALCA LEGGING VISCOW.";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"CJ";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";30/12/1899;30/12/1899;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";2;4;5;5;;;;;;;;;;;;;
"01.604.0006";"PJ ML - CALCA C/BOLSO BARRA C/ELAST";"  4      27      45       7                                      ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  4      23      18       7                                                                                                                                                                                                                               ";0;"  0       0       0       0                                                                                                                                                                                                                               ";"0001";"  0       0       0       0                                                                                                                                                                                                                               ";"";"COLECAO NATUREZA ALTO VERAO / INVERNO 2024";"";"085";"CORACOES";"03";0;"1";52;0;"04";30/06/2025;127,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"032";"CJ";"";644;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"29 X 29";"1234568018941";268;"04.2";"CALCA C/ BOLSO BARRA ELASTICO";"604.";"PJ ML - CALCA LEGGING VISCOW.";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"CJ";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";30/12/1899;30/12/1899;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";4;23;18;7;;;;;;;;;;;;;
"01.604.0007";"PJ ML - CALCA C/BOLSO BARRA C/ELAST";"  5       9      11       4                                     ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  5       4       2       4                                                                                                                                                                                                                               ";0;"  0       0       0       0                                                                                                                                                                                                                               ";"0001";"  0       0       0       0                                                                                                                                                                                                                               ";"";"COLECAO NATUREZA ALTO VERAO / INVERNO 2024";"";"219";"TERRIER";"03";0;"1";15;0;"04";30/06/2025;127,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"032";"CJ";"";645;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"29 X 29";"1234568021811";268;"04.2";"CALCA C/ BOLSO BARRA ELASTICO";"604.";"PJ ML - CALCA LEGGING VISCOW.";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"CJ";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";30/12/1899;30/12/1899;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";5;4;2;4;;;;;;;;;;;;;
"01.604.0008";"PJ ML CAVA RETA- CALCA C/BOLSO MOL.";"  9      15      18       7                                      ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  9       6       3       7                                                                                                                                                                                                                               ";0;"  0       0       0       0                                                                                                                                                                                                                               ";"0001";"  0       0       0       0                                                                                                                                                                                                                               ";"";"COLECAO ACONCHEGO ALTO VERAO / INVERNO 2025";"";"271";"CORACOES CZ";"03";0;"1";25;0;"";14/07/2025;137,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"034";"CJ";"";646;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"29 X 29";"1234568033258";254;"04.2";"CALCA C/ BOLSO BARRA ELASTICO";"604.";"PJ ML - CALCA LEGGING VISCOW.";"";"";"0";"";"";"";"";"";"CJ";0;"M";"000000";0;"S";0;0;;"PRIMEIRA";30/12/1899;30/12/1899;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";9;6;3;7;;;;;;;;;;;;;
"01.604.0009";"PJ ML CAVA RETA- CALCA C/BOLSO BARRA ELAST. MOL.";"  4       8      16       7                                     ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  4       4       8       7                                                                                                                                                                                                                               ";0;"  0       0       0       0                                                                                                                                                                                                                               ";"0001";"  0       0       0       0                                                                                                                                                                                                                               ";"";"COLECAO ACONCHEGO ALTO VERAO / INVERNO 2025";"";"266";"FOCA";"03";0;"1";23;0;"";25/08/2025;137,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"034";"CJ";"";647;"";"01.";"ADULTO FEMININO";"";"";"01";0;"";0;"";"DIVERSOS";0;"004";0;"61083100";"000000";"29 X 29";"1234568033272";212;"04.2";"CALCA C/ BOLSO BARRA ELASTICO";"604.";"PJ ML - CALCA LEGGING VISCOW.";"";"";"0";"";"";"";"";"";"CJ";0;"M";"000000";0;"S";0;0;;"PRIMEIRA";30/12/1899;30/12/1899;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";4;4;8;7;;;;;;;;;;;;;
"01.605.0001";"PJ ML RAGLAN- CALCA FLEECE C/BOLSO/FAIXA";"  8      18      32       1                                      ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  8      10      14       1                                                                                                                                                                                                                               ";0;"  0       0       0       0                                                                                                                                                                                                                               ";"0001";"  0       0       0       0                                                                                                                                                                                                                               ";"";"COLECAO LOVE LOVE PRIMAVERA/VERAO/INVERNO 2022";"";"0";"UNICA";"03";0;"1";33;0;"04";30/06/2025;188,9;0;0,0001;"COMPOSE - COLECAO ATUAL";"";"";"";"028";"CJ";"";648;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0,0001;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"32 X 32";"1234567990002";268;"04.16";"CALCA FLEECE C/BOLSO/FAIXA ";"605.";"PJ ML RAGLAN FAIXA - CALCA FLEECE C/BOLSO/FAIXA";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"CJ";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";30/12/1899;30/12/1899;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";8;10;14;1;;;;;;;;;;;;;
"01.607.0001";"PJ CROPED - CALCA C/BOLSO BARRA ELAST";"  1       2       2       1                                    ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  1       1               1                                                                                                                                                                                                                               ";0;"  0       0               0                                                                                                                                                                                                                               ";"0001";"  0       0               0                                                                                                                                                                                                                               ";"";"COLECAO SONHOS VERAO/ INVERNO 2023";"";"184";"POA";"03";0;"1";3;0;"04";16/01/2024;122,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"030";"PC";"";649;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"32 X 32";"1234568007921";799;"04.2";"CALCA C/ BOLSO BARRA ELASTICO";"604.";"PJ ML - CALCA LEGGING VISCOW.";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"PC";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";16/01/2024;16/01/2024;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;0;1;;;;;;;;;;;;;
"01.610.0016";"CAMISAO ML C/BOLSO";"  6      20      31       6                                      ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  6      14      11       6                                                                                                                                                                                                                               ";0;"  0       0       0       0                                                                                                                                                                                                                               ";"0001";"  0       0       0       0                                                                                                                                                                                                                               ";"";"COLECAO SONHOS VERAO/ INVERNO 2023";"";"139";"XADREZ";"03";0;"1";37;0;"04";25/07/2025;67,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"030";"PC";"";650;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"29 x 29";"1234568008010";243;"00";"AVULSO";"610.";"PJ ML - CALCA MOLETON";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"PC";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";30/12/1899;30/12/1899;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";6;14;11;6;;;;;;;;;;;;;
"01.610.0016";"CAMISAO ML C/BOLSO";" 32      39      39       6                                       ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  1       7                                                                                                                                                                                                                                               ";0;"  0       0                                                                                                                                                                                                                                               ";"0001";"  0       0                                                                                                                                                                                                                                               ";"";"COLECAO SONHOS VERAO/ INVERNO 2023";"";"184";"POA";"03";0;"1";8;0;"04";16/01/2024;67,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"030";"PC";"";651;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"29 x 29";"1234568001202";799;"00";"AVULSO";"610.";"PJ ML - CALCA MOLETON";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"PC";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";16/01/2024;16/01/2024;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";1;7;0;0;;;;;;;;;;;;;
"01.610.0017";"CAMISAO ML C/BOLSO";"                          1                                 ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"                          1                                                                                                                                                                                                                               ";0;"                          0                                                                                                                                                                                                                               ";"0001";"                          0                                                                                                                                                                                                                               ";"";"COLECAO SONHOS VERAO/ INVERNO 2023";"";"188";"GATOS";"03";0;"1";1;0;"04";16/01/2024;67,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"030";"PC";"";652;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"29 X 29";"1234568003756";799;"00";"AVULSO";"610.";"PJ ML - CALCA MOLETON";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"PC";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";17/01/2024;17/01/2024;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;1;;;;;;;;;;;;;
"01.610.0018";"CAMISAO ML C/BOLSO MOLECOTTON";"  6      11      17       6                                      ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  6       5       6       6                                                                                                                                                                                                                               ";0;"  0       0       0       0                                                                                                                                                                                                                               ";"0001";"  0       0       0       0                                                                                                                                                                                                                               ";"";"COLECAO NATUREZA ALTO VERAO / INVERNO 2024";"";"190";"XICARAS";"03";0;"1";23;0;"04";12/04/2024;71,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"032";"PC";"";653;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"29 X 29";"1234568021903";712;"00";"AVULSO";"610.";"PJ ML - CALCA MOLETON";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"PC";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";12/04/2024;12/04/2024;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";6;5;6;6;;;;;;;;;;;;;
"01.610.0019";"CAMISAO ML C/BOLSO MOLECOTTON";"  9      15      24       9                                      ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  9       6       9       9                                                                                                                                                                                                                               ";0;"  0       0       0       0                                                                                                                                                                                                                               ";"0001";"  0       0       0       0                                                                                                                                                                                                                               ";"";"COLECAO NATUREZA ALTO VERAO / INVERNO 2024";"";"219";"TERRIER";"03";0;"1";33;0;"04";20/09/2024;71,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"032";"PC";"";654;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"29 X 29";"1234568022191";551;"00";"AVULSO";"610.";"PJ ML - CALCA MOLETON";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"PC";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";20/09/2024;20/09/2024;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";9;6;9;9;;;;;;;;;;;;;
"01.610.0020";"CAMISAO ML C/BOLSO MOLECOTTON";" 10      19      29      10                                        ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";" 10       9      10      10                                                                                                                                                                                                                               ";0;"  0       0       0       0                                                                                                                                                                                                                               ";"0001";"  0       0       0       0                                                                                                                                                                                                                               ";"";"COLECAO ACONCHEGO ALTO VERAO / INVERNO 2025";"";"266";"FOCA";"03";0;"1";39;0;"";06/06/2025;77,9;0;0;"COMPOSE - COLECAO ATUAL";"";"";"";"034";"PC";"";655;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"29 X 29";"1234568037591";292;"00";"AVULSO";"610.";"PJ ML - CALCA MOLETON";"";"";"0";"";"";"";"";"";"PC";0;"M";"000000";0;"S";0;0;;"PRIMEIRA";30/12/1899;30/12/1899;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";10;9;10;10;;;;;;;;;;;;;
"01.610.0021";"CAMISAO ML C/BOLSO MOLECOTTON";"  8      23      29       5                                      ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  8      15       6       5                                                                                                                                                                                                                               ";0;"  0       0       0       0                                                                                                                                                                                                                               ";"0001";"  0       0       0       0                                                                                                                                                                                                                               ";"";"COLECAO ACONCHEGO ALTO VERAO / INVERNO 2025";"";"177";"ESTRELAS";"03";0;"1";34;0;"";26/02/2026;77,9;0;0,0001;"COMPOSE - COLECAO ATUAL";"";"";"";"034";"CJ";"";656;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0,0001;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"29 X 29";"1234568033036";27;"00";"AVULSO";"610.";"PJ ML - CALCA MOLETON";"";"";"0";"";"";"";"";"";"PC";0;"M";"000000";0;"S";0;0;;"PRIMEIRA";30/12/1899;30/12/1899;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";8;15;6;5;;;;;;;;;;;;;
"01.703.0003";"PJ ML SOFT - CALCA C/BOLSO (NUVEM)";"                  4                                         ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"                  4                                                                                                                                                                                                                                       ";0;"                  0                                                                                                                                                                                                                                       ";"0001";"                  0                                                                                                                                                                                                                                       ";"";"COLECAO SWEET INVERNO/VERAO 2020";"";"0";"UNICA";"03";0;"1";4;0;"04";17/09/2025;145,9;0;0,0001;"COMPOSE - COLECAO ATUAL";"";"";"";"025";"CJ";"";657;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";0,0001;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"36 X 36";"1234567954363";189;"0";"KIT";"703";"PJ ML CALCA C/BOLSO SOFT";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"CJ";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";30/12/1899;30/12/1899;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;4;0;;;;;;;;;;;;;
"01.703.0004";"PJ ML - CALCA ULTASOFT C/BOLSO (PINGENTE)";"          2       2                                          ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"          2                                                                                                                                                                                                                                               ";0;"          0                                                                                                                                                                                                                                               ";"0001";"          0                                                                                                                                                                                                                                               ";"";"COLECAO DOCE FRUTO ALTO VERAO/INVERNO 2021";"";"0";"UNICA";"03";0;"1";2;0;"04";14/07/2025;145,9;0;45,95;"COMPOSE - COLECAO ATUAL";"";"";"";"027";"CJ";"";658;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";26,2571;"";"COMPOSE D'AMOUR";0;"117";0;"61083200";"000000";"36 X 36";"1234567974866";254;"04.10";"CALCA SOFT C/BOLSO";"703";"PJ ML CALCA C/BOLSO SOFT";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"CJ";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";30/12/1899;30/12/1899;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;0;0;;;;;;;;;;;;;
"01.703.0008";"PJ ML - CALCA SOFT C/BOLSO (CARNEIRINHO)";"                  4       2                                  ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"                  4       2                                                                                                                                                                                                                               ";0;"                  0       0                                                                                                                                                                                                                               ";"0001";"                  0       0                                                                                                                                                                                                                               ";"";"COLECAO LOVE LOVE PRIMAVERA/VERAO/INVERNO 2022";"";"0";"UNICA";"03";0;"1";6;0;"04";17/01/2024;145,9;0;91,9;"COMPOSE - COLECAO ATUAL";"";"";"";"028";"CJ";"";659;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";91,9;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"36 X 36";"1234567993775";798;"04.10";"CALCA SOFT C/BOLSO";"703";"PJ ML CALCA C/BOLSO SOFT";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"CJ";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";17/01/2024;17/01/2024;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;4;2;;;;;;;;;;;;;
"01.703.0009";"PJ ML - CALCA SOFT C/BOLSO (ONCA)";"  4       6       9       3                                    ";"";"       P       M       G      GG                                                                                                                                                                                                                          ";"  4       2       3       3                                                                                                                                                                                                                               ";0;"  0       0       0       0                                                                                                                                                                                                                               ";"0001";"  0       0       0       0                                                                                                                                                                                                                               ";"";"COLECAO LOVE LOVE PRIMAVERA/VERAO/INVERNO 2022";"";"0";"UNICA";"03";0;"1";12;0;"04";23/06/2025;145,9;0;62,5915;"COMPOSE - COLECAO ATUAL";"";"";"";"028";"CJ";"";660;"";"01.";"ADULTO FEMININO";"";"";"001";0;"";55,2266;"";"COMPOSE D'AMOUR";0;"004";0;"61083100";"000000";"36 X 36";"1234567993751";275;"04.10";"CALCA SOFT C/BOLSO";"703";"PJ ML CALCA C/BOLSO SOFT";"";"";"0";"PRODUTO ACABADO";"";"";"";"";"CJ";0;"F";"000000";0;"S";0;0;;"PRIMEIRA";30/12/1899;30/12/1899;"";"";"P";"M";"G";"GG";"";"";"";"";"";"";"";"";"";"";"";"";"";4;2;3;3;;;;;;;;;;;;;
